geo_name,geo,year,tfr
Guinea-Bissau,gnb,1986,6.73
Guyana,guy,1986,3.26
Haiti,hti,1986,5.92
Honduras,hnd,1986,5.55
"Hong Kong, China",hkg,1986,1.44
Hungary,hun,1986,1.79
Iceland,isl,1986,2.14
India,ind,1986,4.4
Indonesia,idn,1986,3.61
Iran,irn,1986,6.01
Iraq,irq,1986,6.16
Ireland,irl,1986,2.34
Israel,isr,1986,3.07
Italy,ita,1986,1.38
Jamaica,jam,1986,3.22
Japan,jpn,1986,1.69
Jordan,jor,1986,6.38
Kazakhstan,kaz,1986,3.05
Kenya,ken,1986,6.76
Kiribati,kir,1986,4.87
North Korea,prk,1986,2.5
South Korea,kor,1986,1.73
Kuwait,kwt,1986,4.07
Kyrgyz Republic,kgz,1986,4.1
Lao,lao,1986,6.34
Latvia,lva,1986,2.16
Lebanon,lbn,1986,3.38
Lesotho,lso,1986,5.24
Liberia,lbr,1986,6.82
Libya,lby,1986,6.02
Lithuania,ltu,1986,2.06
Luxembourg,lux,1986,1.46
"Macao, China",mac,1986,2.09
"Macedonia, FYR",mkd,1986,2.34
Madagascar,mdg,1986,6.31
Malawi,mwi,1986,7.39
Malaysia,mys,1986,3.76
Maldives,mdv,1986,6.97
Mali,mli,1986,7.15
Malta,mlt,1986,1.99
Martinique,mtq,1986,2.11
Mauritania,mrt,1986,6.21
Mauritius,mus,1986,2.26
Mayotte,myt,1986,6.95
Mexico,mex,1986,3.9
"Micronesia, Fed. Sts.",fsm,1986,5.45
Moldova,mda,1986,2.65
Mongolia,mng,1986,5.14
Montenegro,mne,1986,2.14
Morocco,mar,1986,4.75
Mozambique,moz,1986,6.33
Myanmar,mmr,1986,4.06
Namibia,nam,1986,5.76
Nepal,npl,1986,5.43
Netherlands,nld,1986,1.55
Netherlands Antilles,ant,1986,2.32
New Caledonia,ncl,1986,3.09
New Zealand,nzl,1986,2.16
Nicaragua,nic,1986,5.28
Niger,ner,1986,7.85
Nigeria,nga,1986,6.66
Norway,nor,1986,1.71
Oman,omn,1986,8.1
Pakistan,pak,1986,6.37
Panama,pan,1986,3.34
Papua New Guinea,png,1986,5.11
Paraguay,pry,1986,4.9
Peru,per,1986,4.25
Philippines,phl,1986,4.63
Poland,pol,1986,2.23
Portugal,prt,1986,1.71
Puerto Rico,pri,1986,2.31
Qatar,qat,1986,4.72
Reunion,reu,1986,2.72
Romania,rou,1986,2.25
Russia,rus,1986,2.18
Rwanda,rwa,1986,8.04
St. Lucia,lca,1986,3.78
St. Vincent and the Grenadines,vct,1986,3.23
Samoa,wsm,1986,5.51
Sao Tome and Principe,stp,1986,6.04
Saudi Arabia,sau,1986,6.5
Senegal,sen,1986,6.96
Serbia,srb,1986,2.27
Seychelles,syc,1986,3.08
Sierra Leone,sle,1986,6.73
Singapore,sgp,1986,1.43
Slovak Republic,svk,1986,2.2
Slovenia,svn,1986,1.74
Solomon Islands,slb,1986,6.21
Somalia,som,1986,7.19
South Africa,zaf,1986,4.19
Spain,esp,1986,1.55
Sri Lanka,lka,1986,2.8
Sudan,sdn,1986,6.4
Suriname,sur,1986,3.28
Swaziland,swz,1986,6.19
Sweden,swe,1986,1.8
Switzerland,che,1986,1.54
Syria,syr,1986,6.17
Taiwan,twn,1986,1.68
Tajikistan,tjk,1986,5.54
Tanzania,tza,1986,6.42
Thailand,tha,1986,2.45
Timor-Leste,tls,1986,5.31
Togo,tgo,1986,6.78
Tonga,ton,1986,4.99
Trinidad and Tobago,tto,1986,2.95
Tunisia,tun,1986,4.25
Turkey,tur,1986,3.6
Turkmenistan,tkm,1986,4.6
Uganda,uga,1986,7.1
Ukraine,ukr,1986,1.99
United Arab Emirates,are,1986,5.05
United Kingdom,gbr,1986,1.82
United States,usa,1986,1.84
Uruguay,ury,1986,2.52
Uzbekistan,uzb,1986,4.51
Vanuatu,vut,1986,5.14
Venezuela,ven,1986,3.73
Palestine,pse,1986,6.84
Western Sahara,esh,1986,4.8
Vietnam,vnm,1986,4.06
Virgin Islands (U.S.),vir,1986,2.99
Yemen,yem,1986,8.86
Zambia,zmb,1986,6.69
Zimbabwe,zwe,1986,6
South Sudan,ssd,1986,6.82
Afghanistan,afg,1987,7.46
Albania,alb,1987,3.16
Algeria,dza,1987,5.41
Angola,ago,1987,7.35
Antigua and Barbuda,atg,1987,2.07
Argentina,arg,1987,3.06
Armenia,arm,1987,2.55
Aruba,abw,1987,2.31
Australia,aus,1987,1.86
Austria,aut,1987,1.43
Azerbaijan,aze,1987,3.2
Bahamas,bhs,1987,2.73
Bahrain,bhr,1987,4.13
Bangladesh,bgd,1987,5.13
Barbados,brb,1987,1.78
Belarus,blr,1987,2.07
Belgium,bel,1987,1.56
Belize,blz,1987,4.77
Benin,ben,1987,6.9
Bhutan,btn,1987,6.13
Bolivia,bol,1987,5.03
Bosnia and Herzegovina,bih,1987,1.87
Botswana,bwa,1987,5.04
Brazil,bra,1987,3.17
Brunei,brn,1987,3.72
Bulgaria,bgr,1987,1.94
Burkina Faso,bfa,1987,7.09
Burundi,bdi,1987,7.53
Cambodia,khm,1987,6.1
Cameroon,cmr,1987,6.63
Canada,can,1987,1.62
Cape Verde,cpv,1987,5.68
Central African Republic,caf,1987,5.91
Chad,tcd,1987,7.2
Channel Islands,chanisl,1987,1.45
Chile,chl,1987,2.64
China,chn,1987,2.65
Colombia,col,1987,3.23
Comoros,com,1987,6.14
"Congo, Dem. Rep.",cod,1987,6.96
"Congo, Rep.",cog,1987,5.59
Costa Rica,cri,1987,3.33
Cote d'Ivoire,civ,1987,6.82
Croatia,hrv,1987,1.84
Cuba,cub,1987,1.83
Cyprus,cyp,1987,2.45
Czech Republic,cze,1987,1.9
Denmark,dnk,1987,1.5
Djibouti,dji,1987,6.19
Dominican Republic,dom,1987,3.69
Ecuador,ecu,1987,4.03
Egypt,egy,1987,5.18
El Salvador,slv,1987,4.22
Equatorial Guinea,gnq,1987,5.97
Eritrea,eri,1987,6.55
Estonia,est,1987,2.17
Ethiopia,eth,1987,7.39
Fiji,fji,1987,3.51
Finland,fin,1987,1.59
France,fra,1987,1.81
French Guiana,guf,1987,3.74
French Polynesia,pyf,1987,3.65
Gabon,gab,1987,5.61
Gambia,gmb,1987,6.16
Georgia,geo,1987,2.26
Germany,deu,1987,1.43
Ghana,gha,1987,5.93
Greece,grc,1987,1.63
Greenland,grl,1987,2.08
Grenada,grd,1987,4.15
Guadeloupe,glp,1987,2.4
Guam,gum,1987,3.1
Guatemala,gtm,1987,5.66
Guinea,gin,1987,6.64
Guinea-Bissau,gnb,1987,6.72
Guyana,guy,1987,3.19
Haiti,hti,1987,5.8
Honduras,hnd,1987,5.44
"Hong Kong, China",hkg,1987,1.39
Hungary,hun,1987,1.81
Iceland,isl,1987,2.13
India,ind,1987,4.31
Indonesia,idn,1987,3.47
Iran,irn,1987,5.76
Iraq,irq,1987,6.11
Ireland,irl,1987,2.23
Israel,isr,1987,3.06
Italy,ita,1987,1.36
Jamaica,jam,1987,3.14
Japan,jpn,1987,1.66
Jordan,jor,1987,6.15
Kazakhstan,kaz,1987,3.02
Kenya,ken,1987,6.6
Kiribati,kir,1987,4.83
North Korea,prk,1987,2.43
South Korea,kor,1987,1.65
Kuwait,kwt,1987,3.78
Kyrgyz Republic,kgz,1987,4.07
Lao,lao,1987,6.31
Latvia,lva,1987,2.14
Lebanon,lbn,1987,3.28
Lesotho,lso,1987,5.17
Liberia,lbr,1987,6.75
Libya,lby,1987,5.79
Lithuania,ltu,1987,2.05
Luxembourg,lux,1987,1.47
"Macao, China",mac,1987,2.03
"Macedonia, FYR",mkd,1987,2.3
Madagascar,mdg,1987,6.27
Malawi,mwi,1987,7.29
Malaysia,mys,1987,3.7
Maldives,mdv,1987,6.78
Mali,mli,1987,7.16
Malta,mlt,1987,2.01
Martinique,mtq,1987,2.11
Mauritania,mrt,1987,6.17
Mauritius,mus,1987,2.27
Mayotte,myt,1987,6.75
Mexico,mex,1987,3.79
"Micronesia, Fed. Sts.",fsm,1987,5.3
Moldova,mda,1987,2.63
Mongolia,mng,1987,4.91
Montenegro,mne,1987,2.12
Morocco,mar,1987,4.57
Mozambique,moz,1987,6.31
Myanmar,mmr,1987,3.89
Namibia,nam,1987,5.63
Nepal,npl,1987,5.37
Netherlands,nld,1987,1.56
Netherlands Antilles,ant,1987,2.31
New Caledonia,ncl,1987,3.05
New Zealand,nzl,1987,2.24
Nicaragua,nic,1987,5.1
Niger,ner,1987,7.82
Nigeria,nga,1987,6.63
Norway,nor,1987,1.75
Oman,omn,1987,7.93
Pakistan,pak,1987,6.31
Panama,pan,1987,3.26
Papua New Guinea,png,1987,5.02
Paraguay,pry,1987,4.82
Peru,per,1987,4.14
Philippines,phl,1987,4.55
Poland,pol,1987,2.2
Portugal,prt,1987,1.65
Puerto Rico,pri,1987,2.28
Qatar,qat,1987,4.52
Reunion,reu,1987,2.7
Romania,rou,1987,2.19
Russia,rus,1987,2.23
Rwanda,rwa,1987,7.86
St. Lucia,lca,1987,3.68
St. Vincent and the Grenadines,vct,1987,3.14
Samoa,wsm,1987,5.4
Sao Tome and Principe,stp,1987,5.99
Saudi Arabia,sau,1987,6.34
Senegal,sen,1987,6.85
Serbia,srb,1987,2.24
Seychelles,syc,1987,2.99
Sierra Leone,sle,1987,6.73
Singapore,sgp,1987,1.62
Slovak Republic,svk,1987,2.17
Slovenia,svn,1987,1.67
Solomon Islands,slb,1987,6.14
Somalia,som,1987,7.24
South Africa,zaf,1987,4.06
Spain,esp,1987,1.49
Sri Lanka,lka,1987,2.7
Sudan,sdn,1987,6.34
Suriname,sur,1987,3.19
Swaziland,swz,1987,6.06
Sweden,swe,1987,1.84
Switzerland,che,1987,1.55
Syria,syr,1987,5.96
Taiwan,twn,1987,1.7
Tajikistan,tjk,1987,5.5
Tanzania,tza,1987,6.38
Thailand,tha,1987,2.35
Timor-Leste,tls,1987,5.27
Togo,tgo,1987,6.67
Tonga,ton,1987,4.86
Trinidad and Tobago,tto,1987,2.83
Tunisia,tun,1987,4.07
Turkey,tur,1987,3.46
Turkmenistan,tkm,1987,4.56
Uganda,uga,1987,7.1
Ukraine,ukr,1987,1.96
United Arab Emirates,are,1987,4.93
United Kingdom,gbr,1987,1.83
United States,usa,1987,1.87
Uruguay,ury,1987,2.52
Uzbekistan,uzb,1987,4.44
Vanuatu,vut,1987,5.08
Venezuela,ven,1987,3.67
Palestine,pse,1987,6.8
Western Sahara,esh,1987,4.67
Vietnam,vnm,1987,3.93
Virgin Islands (U.S.),vir,1987,3
Yemen,yem,1987,8.83
Zambia,zmb,1987,6.62
Zimbabwe,zwe,1987,5.78
South Sudan,ssd,1987,6.82
Afghanistan,afg,1988,7.46
Albania,alb,1988,3.11
Algeria,dza,1988,5.19
Angola,ago,1988,7.32
Antigua and Barbuda,atg,1988,2.06
Argentina,arg,1988,3.04
Armenia,arm,1988,2.57
Aruba,abw,1988,2.29
Australia,aus,1988,1.85
Austria,aut,1988,1.45
Azerbaijan,aze,1988,3.18
Bahamas,bhs,1988,2.68
Bahrain,bhr,1988,4
Bangladesh,bgd,1988,4.93
Barbados,brb,1988,1.77
Belarus,blr,1988,2.03
Belgium,bel,1988,1.57
Belize,blz,1988,4.67
Benin,ben,1988,6.86
Bhutan,btn,1988,5.99
Bolivia,bol,1988,4.99
Bosnia and Herzegovina,bih,1988,1.84
Botswana,bwa,1988,4.85
Brazil,bra,1988,3.04
Brunei,brn,1988,3.67
Bulgaria,bgr,1988,1.9
Burkina Faso,bfa,1988,7.06
Burundi,bdi,1988,7.53
Cambodia,khm,1988,5.94
Cameroon,cmr,1988,6.57
Canada,can,1988,1.63
Cape Verde,cpv,1988,5.57
Central African Republic,caf,1988,5.88
Chad,tcd,1988,7.24
Channel Islands,chanisl,1988,1.45
Chile,chl,1988,2.61
China,chn,1988,2.59
Colombia,col,1988,3.14
Comoros,com,1988,5.93
"Congo, Dem. Rep.",cod,1988,7.02
"Congo, Rep.",cog,1988,5.5
Costa Rica,cri,1988,3.28
Cote d'Ivoire,civ,1988,6.71
Croatia,hrv,1988,1.79
Cuba,cub,1988,1.81
Cyprus,cyp,1988,2.44
Czech Republic,cze,1988,1.88
Denmark,dnk,1988,1.56
Djibouti,dji,1988,6.17
Dominican Republic,dom,1988,3.61
Ecuador,ecu,1988,3.95
Egypt,egy,1988,5.03
El Salvador,slv,1988,4.13
Equatorial Guinea,gnq,1988,5.98
Eritrea,eri,1988,6.5
Estonia,est,1988,2.12
Ethiopia,eth,1988,7.35
Fiji,fji,1988,3.47
Finland,fin,1988,1.7
France,fra,1988,1.79
French Guiana,guf,1988,3.79
French Polynesia,pyf,1988,3.58
Gabon,gab,1988,5.55
Gambia,gmb,1988,6.14
Georgia,geo,1988,2.24
Germany,deu,1988,1.41
Ghana,gha,1988,5.82
Greece,grc,1988,1.57
Greenland,grl,1988,2.32
Grenada,grd,1988,4.07
Guadeloupe,glp,1988,2.37
Guam,gum,1988,3.08
Guatemala,gtm,1988,5.57
Guinea,gin,1988,6.63
Guinea-Bissau,gnb,1988,6.69
Guyana,guy,1988,3.13
Haiti,hti,1988,5.67
Honduras,hnd,1988,5.33
"Hong Kong, China",hkg,1988,1.35
Hungary,hun,1988,1.81
Iceland,isl,1988,2.14
India,ind,1988,4.22
Indonesia,idn,1988,3.35
Iran,irn,1988,5.47
Iraq,irq,1988,6.04
Ireland,irl,1988,2.14
Israel,isr,1988,3.04
Italy,ita,1988,1.34
Jamaica,jam,1988,3.07
Japan,jpn,1988,1.63
Jordan,jor,1988,5.93
Kazakhstan,kaz,1988,2.98
Kenya,ken,1988,6.43
Kiribati,kir,1988,4.78
North Korea,prk,1988,2.37
South Korea,kor,1988,1.6
Kuwait,kwt,1988,3.48
Kyrgyz Republic,kgz,1988,4.02
Lao,lao,1988,6.27
Latvia,lva,1988,2.1
Lebanon,lbn,1988,3.18
Lesotho,lso,1988,5.09
Liberia,lbr,1988,6.67
Libya,lby,1988,5.53
Lithuania,ltu,1988,2.03
Luxembourg,lux,1988,1.5
"Macao, China",mac,1988,1.94
"Macedonia, FYR",mkd,1988,2.27
Madagascar,mdg,1988,6.24
Malawi,mwi,1988,7.18
Malaysia,mys,1988,3.65
Maldives,mdv,1988,6.55
Mali,mli,1988,7.16
Malta,mlt,1988,2.02
Martinique,mtq,1988,2.1
Mauritania,mrt,1988,6.13
Mauritius,mus,1988,2.29
Mayotte,myt,1988,6.51
Mexico,mex,1988,3.68
"Micronesia, Fed. Sts.",fsm,1988,5.17
Moldova,mda,1988,2.58
Mongolia,mng,1988,4.64
Montenegro,mne,1988,2.1
Morocco,mar,1988,4.39
Mozambique,moz,1988,6.28
Myanmar,mmr,1988,3.73
Namibia,nam,1988,5.49
Nepal,npl,1988,5.31
Netherlands,nld,1988,1.55
Netherlands Antilles,ant,1988,2.31
New Caledonia,ncl,1988,3.02
New Zealand,nzl,1988,2.32
Nicaragua,nic,1988,4.93
Niger,ner,1988,7.8
Nigeria,nga,1988,6.58
Norway,nor,1988,1.84
Oman,omn,1988,7.72
Pakistan,pak,1988,6.23
Panama,pan,1988,3.19
Papua New Guinea,png,1988,4.93
Paraguay,pry,1988,4.73
Peru,per,1988,4.04
Philippines,phl,1988,4.48
Poland,pol,1988,2.16
Portugal,prt,1988,1.6
Puerto Rico,pri,1988,2.26
Qatar,qat,1988,4.33
Reunion,reu,1988,2.66
Romania,rou,1988,2.11
Russia,rus,1988,2.14
Rwanda,rwa,1988,7.66
St. Lucia,lca,1988,3.59
St. Vincent and the Grenadines,vct,1988,3.07
Samoa,wsm,1988,5.3
Sao Tome and Principe,stp,1988,5.93
Saudi Arabia,sau,1988,6.19
Senegal,sen,1988,6.74
Serbia,srb,1988,2.2
Seychelles,syc,1988,2.9
Sierra Leone,sle,1988,6.73
Singapore,sgp,1988,1.96
Slovak Republic,svk,1988,2.13
Slovenia,svn,1988,1.61
Solomon Islands,slb,1988,6.06
Somalia,som,1988,7.29
South Africa,zaf,1988,3.92
Spain,esp,1988,1.43
Sri Lanka,lka,1988,2.62
Sudan,sdn,1988,6.27
Suriname,sur,1988,3.12
Swaziland,swz,1988,5.92
Sweden,swe,1988,1.97
Switzerland,che,1988,1.55
Syria,syr,1988,5.75
Taiwan,twn,1988,1.86
Tajikistan,tjk,1988,5.43
Tanzania,tza,1988,6.33
Thailand,tha,1988,2.26
Timor-Leste,tls,1988,5.26
Togo,tgo,1988,6.56
Tonga,ton,1988,4.76
Trinidad and Tobago,tto,1988,2.7
Tunisia,tun,1988,3.88
Turkey,tur,1988,3.33
Turkmenistan,tkm,1988,4.5
Uganda,uga,1988,7.1
Ukraine,ukr,1988,1.92
United Arab Emirates,are,1988,4.8
United Kingdom,gbr,1988,1.83
United States,usa,1988,1.92
Uruguay,ury,1988,2.53
Uzbekistan,uzb,1988,4.37
Vanuatu,vut,1988,5.02
Venezuela,ven,1988,3.6
Palestine,pse,1988,6.77
Western Sahara,esh,1988,4.54
Vietnam,vnm,1988,3.8
Virgin Islands (U.S.),vir,1988,3
Yemen,yem,1988,8.79
Zambia,zmb,1988,6.56
Zimbabwe,zwe,1988,5.57
South Sudan,ssd,1988,6.81
Afghanistan,afg,1989,7.46
Albania,alb,1989,3.05
Algeria,dza,1989,4.96
Angola,ago,1989,7.29
Antigua and Barbuda,atg,1989,2.06
Argentina,arg,1989,3.02
Armenia,arm,1989,2.57
Aruba,abw,1989,2.27
Australia,aus,1989,1.85
Austria,aut,1989,1.45
Azerbaijan,aze,1989,3.14
Bahamas,bhs,1989,2.65
Bahrain,bhr,1989,3.87
Bangladesh,bgd,1989,4.74
Barbados,brb,1989,1.75
Belarus,blr,1989,1.97
Belgium,bel,1989,1.57
Belize,blz,1989,4.58
Benin,ben,1989,6.81
Bhutan,btn,1989,5.83
Bolivia,bol,1989,4.95
Bosnia and Herzegovina,bih,1989,1.8
Botswana,bwa,1989,4.69
Brazil,bra,1989,2.92
Brunei,brn,1989,3.61
Bulgaria,bgr,1989,1.84
Burkina Faso,bfa,1989,7.04
Burundi,bdi,1989,7.53
Cambodia,khm,1989,5.78
Cameroon,cmr,1989,6.51
Canada,can,1989,1.65
Cape Verde,cpv,1989,5.44
Central African Republic,caf,1989,5.85
Chad,tcd,1989,7.28
Channel Islands,chanisl,1989,1.46
Chile,chl,1989,2.58
China,chn,1989,2.49
Colombia,col,1989,3.07
Comoros,com,1989,5.74
"Congo, Dem. Rep.",cod,1989,7.08
"Congo, Rep.",cog,1989,5.42
Costa Rica,cri,1989,3.23
Cote d'Ivoire,civ,1989,6.6
Croatia,hrv,1989,1.73
Cuba,cub,1989,1.78
Cyprus,cyp,1989,2.43
Czech Republic,cze,1989,1.85
Denmark,dnk,1989,1.62
Djibouti,dji,1989,6.14
Dominican Republic,dom,1989,3.54
Ecuador,ecu,1989,3.86
Egypt,egy,1989,4.86
El Salvador,slv,1989,4.04
Equatorial Guinea,gnq,1989,5.99
Eritrea,eri,1989,6.45
Estonia,est,1989,2.04
Ethiopia,eth,1989,7.3
Fiji,fji,1989,3.43
Finland,fin,1989,1.71
France,fra,1989,1.77
French Guiana,guf,1989,3.85
French Polynesia,pyf,1989,3.5
Gabon,gab,1989,5.49
Gambia,gmb,1989,6.12
Georgia,geo,1989,2.22
Germany,deu,1989,1.38
Ghana,gha,1989,5.71
Greece,grc,1989,1.51
Greenland,grl,1989,2.3
Grenada,grd,1989,3.97
Guadeloupe,glp,1989,2.32
Guam,gum,1989,3.05
Guatemala,gtm,1989,5.5
Guinea,gin,1989,6.62
Guinea-Bissau,gnb,1989,6.66
Guyana,guy,1989,3.09
Haiti,hti,1989,5.55
Honduras,hnd,1989,5.23
"Hong Kong, China",hkg,1989,1.32
Hungary,hun,1989,1.82
Iceland,isl,1989,2.15
India,ind,1989,4.13
Indonesia,idn,1989,3.23
Iran,irn,1989,5.15
Iraq,irq,1989,5.97
Ireland,irl,1989,2.06
Israel,isr,1989,3.02
Italy,ita,1989,1.32
Jamaica,jam,1989,3
Japan,jpn,1989,1.6
Jordan,jor,1989,5.7
Kazakhstan,kaz,1989,2.92
Kenya,ken,1989,6.24
Kiribati,kir,1989,4.74
North Korea,prk,1989,2.32
South Korea,kor,1989,1.58
Kuwait,kwt,1989,3.21
Kyrgyz Republic,kgz,1989,3.96
Lao,lao,1989,6.22
Latvia,lva,1989,2.03
Lebanon,lbn,1989,3.09
Lesotho,lso,1989,5
Liberia,lbr,1989,6.59
Libya,lby,1989,5.26
Lithuania,ltu,1989,2
Luxembourg,lux,1989,1.53
"Macao, China",mac,1989,1.84
"Macedonia, FYR",mkd,1989,2.24
Madagascar,mdg,1989,6.21
Malawi,mwi,1989,7.05
Malaysia,mys,1989,3.6
Maldives,mdv,1989,6.29
Mali,mli,1989,7.16
Malta,mlt,1989,2.03
Martinique,mtq,1989,2.08
Mauritania,mrt,1989,6.09
Mauritius,mus,1989,2.3
Mayotte,myt,1989,6.24
Mexico,mex,1989,3.57
"Micronesia, Fed. Sts.",fsm,1989,5.05
Moldova,mda,1989,2.51
Mongolia,mng,1989,4.36
Montenegro,mne,1989,2.09
Morocco,mar,1989,4.22
Mozambique,moz,1989,6.25
Myanmar,mmr,1989,3.59
Namibia,nam,1989,5.36
Nepal,npl,1989,5.24
Netherlands,nld,1989,1.55
Netherlands Antilles,ant,1989,2.3
New Caledonia,ncl,1989,3
New Zealand,nzl,1989,2.33
Nicaragua,nic,1989,4.76
Niger,ner,1989,7.79
Nigeria,nga,1989,6.54
Norway,nor,1989,1.89
Oman,omn,1989,7.46
Pakistan,pak,1989,6.14
Panama,pan,1989,3.12
Papua New Guinea,png,1989,4.86
Paraguay,pry,1989,4.64
Peru,per,1989,3.93
Philippines,phl,1989,4.4
Poland,pol,1989,2.12
Portugal,prt,1989,1.56
Puerto Rico,pri,1989,2.24
Qatar,qat,1989,4.16
Reunion,reu,1989,2.61
Romania,rou,1989,2
Russia,rus,1989,2.02
Rwanda,rwa,1989,7.43
St. Lucia,lca,1989,3.5
St. Vincent and the Grenadines,vct,1989,3.01
Samoa,wsm,1989,5.21
Sao Tome and Principe,stp,1989,5.88
Saudi Arabia,sau,1989,6.05
Senegal,sen,1989,6.64
Serbia,srb,1989,2.15
Seychelles,syc,1989,2.82
Sierra Leone,sle,1989,6.73
Singapore,sgp,1989,1.75
Slovak Republic,svk,1989,2.09
Slovenia,svn,1989,1.54
Solomon Islands,slb,1989,5.96
Somalia,som,1989,7.34
South Africa,zaf,1989,3.79
Spain,esp,1989,1.38
Sri Lanka,lka,1989,2.54
Sudan,sdn,1989,6.21
Suriname,sur,1989,3.06
Swaziland,swz,1989,5.78
Sweden,swe,1989,2.02
Switzerland,che,1989,1.55
Syria,syr,1989,5.53
Taiwan,twn,1989,1.68
Tajikistan,tjk,1989,5.34
Tanzania,tza,1989,6.27
Thailand,tha,1989,2.18
Timor-Leste,tls,1989,5.27
Togo,tgo,1989,6.44
Tonga,ton,1989,4.69
Trinidad and Tobago,tto,1989,2.57
Tunisia,tun,1989,3.68
Turkey,tur,1989,3.21
Turkmenistan,tkm,1989,4.44
Uganda,uga,1989,7.1
Ukraine,ukr,1989,1.87
United Arab Emirates,are,1989,4.64
United Kingdom,gbr,1989,1.82
United States,usa,1989,2
Uruguay,ury,1989,2.53
Uzbekistan,uzb,1989,4.29
Vanuatu,vut,1989,4.97
Venezuela,ven,1989,3.52
Palestine,pse,1989,6.75
Western Sahara,esh,1989,4.41
Vietnam,vnm,1989,3.68
Virgin Islands (U.S.),vir,1989,2.99
Yemen,yem,1989,8.71
Zambia,zmb,1989,6.5
Zimbabwe,zwe,1989,5.37
South Sudan,ssd,1989,6.79
Afghanistan,afg,1990,7.47
Albania,alb,1990,2.98
Algeria,dza,1990,4.73
Angola,ago,1990,7.25
Antigua and Barbuda,atg,1990,2.06
Argentina,arg,1990,2.99
Armenia,arm,1990,2.54
Aruba,abw,1990,2.25
Australia,aus,1990,1.88
Austria,aut,1990,1.46
Azerbaijan,aze,1990,3.09
Bahamas,bhs,1990,2.64
Bahrain,bhr,1990,3.74
Bangladesh,bgd,1990,4.55
Barbados,brb,1990,1.74
Belarus,blr,1990,1.9
Belgium,bel,1990,1.58
Belize,blz,1990,4.51
Benin,ben,1990,6.74
Bhutan,btn,1990,5.64
Bolivia,bol,1990,4.91
Bosnia and Herzegovina,bih,1990,1.77
Botswana,bwa,1990,4.54
Brazil,bra,1990,2.81
Brunei,brn,1990,3.53
Bulgaria,bgr,1990,1.77
Burkina Faso,bfa,1990,7.01
Burundi,bdi,1990,7.51
Cambodia,khm,1990,5.6
Cameroon,cmr,1990,6.44
Canada,can,1990,1.66
Cape Verde,cpv,1990,5.31
Central African Republic,caf,1990,5.81
Chad,tcd,1990,7.31
Channel Islands,chanisl,1990,1.46
Chile,chl,1990,2.55
China,chn,1990,2.35
Colombia,col,1990,2.99
Comoros,com,1990,5.57
"Congo, Dem. Rep.",cod,1990,7.13
"Congo, Rep.",cog,1990,5.35
Costa Rica,cri,1990,3.17
Cote d'Ivoire,civ,1990,6.5
Croatia,hrv,1990,1.67
Cuba,cub,1990,1.75
Cyprus,cyp,1990,2.41
Czech Republic,cze,1990,1.8
Denmark,dnk,1990,1.67
Djibouti,dji,1990,6.09
Dominican Republic,dom,1990,3.47
Ecuador,ecu,1990,3.77
Egypt,egy,1990,4.66
El Salvador,slv,1990,3.96
Equatorial Guinea,gnq,1990,5.99
Eritrea,eri,1990,6.39
Estonia,est,1990,1.94
Ethiopia,eth,1990,7.25
Fiji,fji,1990,3.4
Finland,fin,1990,1.79
France,fra,1990,1.75
French Guiana,guf,1990,3.91
French Polynesia,pyf,1990,3.4
Gabon,gab,1990,5.42
Gambia,gmb,1990,6.11
Georgia,geo,1990,2.18
Germany,deu,1990,1.36
Ghana,gha,1990,5.6
Greece,grc,1990,1.47
Greenland,grl,1990,2.44
Grenada,grd,1990,3.84
Guadeloupe,glp,1990,2.26
Guam,gum,1990,3.01
Guatemala,gtm,1990,5.44
Guinea,gin,1990,6.6
Guinea-Bissau,gnb,1990,6.63
Guyana,guy,1990,3.07
Haiti,hti,1990,5.43
Honduras,hnd,1990,5.14
"Hong Kong, China",hkg,1990,1.3
Hungary,hun,1990,1.81
Iceland,isl,1990,2.16
India,ind,1990,4.05
Indonesia,idn,1990,3.12
Iran,irn,1990,4.82
Iraq,irq,1990,5.88
Ireland,irl,1990,2
Israel,isr,1990,3
Italy,ita,1990,1.3
Jamaica,jam,1990,2.95
Japan,jpn,1990,1.56
Jordan,jor,1990,5.49
Kazakhstan,kaz,1990,2.83
Kenya,ken,1990,6.07
Kiribati,kir,1990,4.69
North Korea,prk,1990,2.29
South Korea,kor,1990,1.58
Kuwait,kwt,1990,2.97
Kyrgyz Republic,kgz,1990,3.89
Lao,lao,1990,6.15
Latvia,lva,1990,1.94
Lebanon,lbn,1990,3
Lesotho,lso,1990,4.92
Liberia,lbr,1990,6.5
Libya,lby,1990,4.97
Lithuania,ltu,1990,1.96
Luxembourg,lux,1990,1.56
"Macao, China",mac,1990,1.72
"Macedonia, FYR",mkd,1990,2.21
Madagascar,mdg,1990,6.18
Malawi,mwi,1990,6.92
Malaysia,mys,1990,3.55
Maldives,mdv,1990,5.99
Mali,mli,1990,7.17
Malta,mlt,1990,2.03
Martinique,mtq,1990,2.05
Mauritania,mrt,1990,6.04
Mauritius,mus,1990,2.29
Mayotte,myt,1990,5.95
Mexico,mex,1990,3.47
"Micronesia, Fed. Sts.",fsm,1990,4.96
Moldova,mda,1990,2.41
Mongolia,mng,1990,4.05
Montenegro,mne,1990,2.08
Morocco,mar,1990,4.06
Mozambique,moz,1990,6.21
Myanmar,mmr,1990,3.46
Namibia,nam,1990,5.23
Nepal,npl,1990,5.17
Netherlands,nld,1990,1.62
